ProteinID	Length	Start	End	Domain	Tool
XP_004242680.2	20aa	72	91	LRR	DeepLRR
XP_004242680.2	20aa	92	111	LRR	DeepLRR
XP_004242680.2	20aa	115	134	LRR	DeepLRR
XP_004242680.2	20aa	140	159	LRR	DeepLRR
XP_004242680.2	20aa	164	183	LRR	DeepLRR
XP_004242680.2	20aa	188	207	LRR	DeepLRR
XP_004242680.2	20aa	213	232	LRR	DeepLRR
XP_004242680.2	20aa	237	256	LRR	DeepLRR
XP_004242680.2	20aa	261	280	LRR	DeepLRR
XP_004242680.2	23aa	285	307	LRR	DeepLRR
XP_004242680.2	20aa	309	328	LRR	DeepLRR
XP_004242680.2	21aa	333	353	LRR	DeepLRR
XP_004242680.2	20aa	358	377	LRR	DeepLRR
XP_004242680.2	20aa	382	401	LRR	DeepLRR
XP_004242680.2	21aa	406	426	LRR	DeepLRR
XP_004242680.2	20aa	437	456	LRR	DeepLRR
XP_004242680.2	20aa	462	481	LRR	DeepLRR
XP_004242680.2	24aa	485	508	LRR	DeepLRR
XP_004242680.2	20aa	510	529	LRR	DeepLRR
XP_004242680.2	20aa	534	553	LRR	DeepLRR
XP_004242680.2	20aa	558	577	LRR	DeepLRR
XP_004242680.2	20aa	582	601	LRR	DeepLRR
XP_004242680.2	20aa	606	625	LRR	DeepLRR
XP_004242680.2	20aa	630	649	LRR	DeepLRR
XP_004242680.2	20aa	654	673	LRR	DeepLRR
XP_004242680.2	20aa	678	697	LRR	DeepLRR
XP_004242993.1	20aa	76	95	LRR	DeepLRR
XP_004242993.1	20aa	100	119	LRR	DeepLRR
XP_004242993.1	20aa	124	143	LRR	DeepLRR
XP_004242993.1	20aa	148	167	LRR	DeepLRR
XP_004242993.1	21aa	174	194	LRR	DeepLRR
XP_004242993.1	20aa	199	218	LRR	DeepLRR
XP_004242993.1	20aa	223	242	LRR	DeepLRR
XP_004242993.1	21aa	248	268	LRR	DeepLRR
XP_004242993.1	20aa	280	299	LRR	DeepLRR
XP_004242993.1	24aa	304	327	LRR	DeepLRR
XP_004242993.1	20aa	329	348	LRR	DeepLRR
XP_004242993.1	20aa	353	372	LRR	DeepLRR
XP_004242993.1	20aa	377	396	LRR	DeepLRR
XP_004242993.1	20aa	401	420	LRR	DeepLRR
XP_004242993.1	20aa	425	444	LRR	DeepLRR
XP_004242993.1	24aa	449	472	LRR	DeepLRR
XP_004242993.1	20aa	474	493	LRR	DeepLRR
XP_004242993.1	20aa	498	517	LRR	DeepLRR
XP_004242993.1	21aa	522	542	LRR	DeepLRR
XP_004242993.1	29aa	546	574	LRR	DeepLRR
XP_004243198.1	25aa	72	96	LRR	DeepLRR
XP_004243198.1	20aa	98	117	LRR	DeepLRR
XP_004243198.1	20aa	122	141	LRR	DeepLRR
XP_004243198.1	20aa	146	165	LRR	DeepLRR
XP_004243198.1	20aa	170	189	LRR	DeepLRR
XP_004243198.1	20aa	194	213	LRR	DeepLRR
XP_004243198.1	20aa	218	237	LRR	DeepLRR
XP_004243198.1	20aa	242	261	LRR	DeepLRR
XP_004243198.1	20aa	266	285	LRR	DeepLRR
XP_004243198.1	20aa	290	309	LRR	DeepLRR
XP_004243198.1	21aa	314	334	LRR	DeepLRR
XP_004243198.1	20aa	338	357	LRR	DeepLRR
XP_004243198.1	21aa	362	382	LRR	DeepLRR
XP_004243198.1	21aa	386	406	LRR	DeepLRR
XP_004243198.1	20aa	410	429	LRR	DeepLRR
XP_004243198.1	20aa	434	453	LRR	DeepLRR
XP_004243198.1	20aa	458	477	LRR	DeepLRR
XP_004243198.1	20aa	482	501	LRR	DeepLRR
XP_004243198.1	20aa	506	525	LRR	DeepLRR
XP_004243198.1	23aa	530	552	LRR	DeepLRR
XP_004243198.1	20aa	554	573	LRR	DeepLRR
XP_004243198.1	20aa	578	597	LRR	DeepLRR
XP_004243198.1	20aa	602	621	LRR	DeepLRR
XP_004243198.1	20aa	627	646	LRR	DeepLRR
XP_004243198.1	20aa	651	670	LRR	DeepLRR
XP_004243198.1	20aa	675	694	LRR	DeepLRR
XP_004243241.1	20aa	115	134	LRR	DeepLRR
XP_004243241.1	20aa	138	157	LRR	DeepLRR
XP_004243241.1	20aa	162	181	LRR	DeepLRR
XP_004243241.1	20aa	186	205	LRR	DeepLRR
XP_004243241.1	20aa	210	229	LRR	DeepLRR
XP_004243241.1	26aa	256	281	LRR	DeepLRR
XP_004243241.1	20aa	282	301	LRR	DeepLRR
XP_004243241.1	20aa	306	325	LRR	DeepLRR
XP_004243241.1	20aa	330	349	LRR	DeepLRR
XP_004243241.1	20aa	353	372	LRR	DeepLRR
XP_004243241.1	20aa	493	512	LRR	DeepLRR
XP_004243241.1	21aa	520	540	LRR	DeepLRR
XP_004243241.1	20aa	543	562	LRR	DeepLRR
XP_004243251.1	29aa	128	156	LRR	DeepLRR
XP_004243251.1	20aa	157	176	LRR	DeepLRR
XP_004243251.1	20aa	179	198	LRR	DeepLRR
XP_004243383.1	23aa	67	89	LRR	DeepLRR
XP_004243383.1	23aa	91	113	LRR	DeepLRR
XP_004243383.1	20aa	115	134	LRR	DeepLRR
XP_004243383.1	20aa	139	158	LRR	DeepLRR
XP_004243383.1	20aa	163	182	LRR	DeepLRR
XP_004243383.1	21aa	187	207	LRR	DeepLRR
XP_004243383.1	20aa	212	231	LRR	DeepLRR
XP_004243383.1	20aa	236	255	LRR	DeepLRR
XP_004243383.1	20aa	260	279	LRR	DeepLRR
XP_004243383.1	23aa	284	306	LRR	DeepLRR
XP_004243383.1	20aa	307	326	LRR	DeepLRR
XP_004243383.1	20aa	331	350	LRR	DeepLRR
XP_004243383.1	20aa	355	374	LRR	DeepLRR
XP_004243383.1	20aa	379	398	LRR	DeepLRR
XP_004243383.1	20aa	425	444	LRR	DeepLRR
XP_004243383.1	20aa	451	470	LRR	DeepLRR
XP_004243383.1	23aa	475	497	LRR	DeepLRR
XP_004243383.1	20aa	499	518	LRR	DeepLRR
XP_004243383.1	20aa	523	542	LRR	DeepLRR
XP_004243383.1	20aa	547	566	LRR	DeepLRR
XP_004243383.1	20aa	570	589	LRR	DeepLRR
XP_004243974.1	20aa	68	87	LRR	DeepLRR
XP_004243974.1	20aa	93	112	LRR	DeepLRR
XP_004243974.1	21aa	116	136	LRR	DeepLRR
XP_004243974.1	20aa	140	159	LRR	DeepLRR
XP_004243974.1	20aa	164	183	LRR	DeepLRR
XP_004243974.1	20aa	188	207	LRR	DeepLRR
XP_004243974.1	20aa	212	231	LRR	DeepLRR
XP_004243974.1	20aa	237	256	LRR	DeepLRR
XP_004243974.1	20aa	264	283	LRR	DeepLRR
XP_004243974.1	20aa	285	304	LRR	DeepLRR
XP_004243974.1	20aa	310	329	LRR	DeepLRR
XP_004243974.1	20aa	333	352	LRR	DeepLRR
XP_004243974.1	20aa	355	374	LRR	DeepLRR
XP_004243974.1	20aa	377	396	LRR	DeepLRR
XP_004244023.1	20aa	70	89	LRR	DeepLRR
XP_004244023.1	21aa	91	111	LRR	DeepLRR
XP_004244023.1	21aa	115	135	LRR	DeepLRR
XP_004244023.1	23aa	139	161	LRR	DeepLRR
XP_004244023.1	20aa	163	182	LRR	DeepLRR
XP_004244023.1	24aa	187	210	LRR	DeepLRR
XP_004244023.1	20aa	212	231	LRR	DeepLRR
XP_004244023.1	20aa	236	255	LRR	DeepLRR
XP_004244023.1	20aa	260	279	LRR	DeepLRR
XP_004244023.1	20aa	284	303	LRR	DeepLRR
XP_004244023.1	20aa	308	327	LRR	DeepLRR
XP_004244023.1	20aa	332	351	LRR	DeepLRR
XP_004244023.1	20aa	356	375	LRR	DeepLRR
XP_004244023.1	23aa	380	402	LRR	DeepLRR
XP_004244023.1	20aa	404	423	LRR	DeepLRR
XP_004244023.1	20aa	428	447	LRR	DeepLRR
XP_004244023.1	20aa	452	471	LRR	DeepLRR
XP_004244023.1	20aa	476	495	LRR	DeepLRR
XP_004244023.1	20aa	500	519	LRR	DeepLRR
XP_004244023.1	20aa	522	541	LRR	DeepLRR
XP_004244023.1	20aa	546	565	LRR	DeepLRR
XP_004244023.1	20aa	570	589	LRR	DeepLRR
XP_004244023.1	25aa	594	618	LRR	DeepLRR
XP_004244023.1	20aa	619	638	LRR	DeepLRR
XP_004244023.1	21aa	642	662	LRR	DeepLRR
XP_004244023.1	20aa	665	684	LRR	DeepLRR
XP_004244239.1	25aa	78	102	LRR	DeepLRR
XP_004244239.1	20aa	104	123	LRR	DeepLRR
XP_004244239.1	21aa	128	148	LRR	DeepLRR
XP_004244239.1	20aa	152	171	LRR	DeepLRR
XP_004244239.1	20aa	175	194	LRR	DeepLRR
XP_004244239.1	22aa	200	221	LRR	DeepLRR
XP_004244239.1	20aa	224	243	LRR	DeepLRR
XP_004244239.1	20aa	248	267	LRR	DeepLRR
XP_004244239.1	20aa	272	291	LRR	DeepLRR
XP_004244239.1	20aa	296	315	LRR	DeepLRR
XP_004244239.1	20aa	320	339	LRR	DeepLRR
XP_004244239.1	20aa	344	363	LRR	DeepLRR
XP_004244239.1	20aa	367	386	LRR	DeepLRR
XP_004244239.1	20aa	391	410	LRR	DeepLRR
XP_004244239.1	20aa	417	436	LRR	DeepLRR
XP_004244239.1	20aa	465	484	LRR	DeepLRR
XP_004244239.1	20aa	489	508	LRR	DeepLRR
XP_004244239.1	21aa	551	571	LRR	DeepLRR
XP_004244239.1	20aa	575	594	LRR	DeepLRR
XP_004244239.1	20aa	599	618	LRR	DeepLRR
XP_004244239.1	21aa	622	642	LRR	DeepLRR
XP_004244239.1	20aa	644	663	LRR	DeepLRR
XP_004245154.1	24aa	67	90	LRR	DeepLRR
XP_004245154.1	20aa	93	112	LRR	DeepLRR
XP_004245154.1	20aa	117	136	LRR	DeepLRR
XP_004245154.1	20aa	140	159	LRR	DeepLRR
XP_004245154.1	20aa	164	183	LRR	DeepLRR
XP_004245154.1	20aa	188	207	LRR	DeepLRR
XP_004245154.1	20aa	212	231	LRR	DeepLRR
XP_004245154.1	20aa	236	255	LRR	DeepLRR
XP_004245154.1	20aa	260	279	LRR	DeepLRR
XP_004245154.1	20aa	284	303	LRR	DeepLRR
XP_004245154.1	20aa	308	327	LRR	DeepLRR
XP_004245154.1	20aa	332	351	LRR	DeepLRR
XP_004245154.1	20aa	356	375	LRR	DeepLRR
XP_004245154.1	20aa	380	399	LRR	DeepLRR
XP_004245154.1	20aa	404	423	LRR	DeepLRR
XP_004245154.1	20aa	427	446	LRR	DeepLRR
XP_004245154.1	21aa	452	472	LRR	DeepLRR
XP_004245154.1	20aa	475	494	LRR	DeepLRR
XP_004245154.1	20aa	499	518	LRR	DeepLRR
XP_004245154.1	20aa	523	542	LRR	DeepLRR
XP_004245154.1	20aa	547	566	LRR	DeepLRR
XP_004245154.1	23aa	571	593	LRR	DeepLRR
XP_004245435.1	20aa	59	78	LRR	DeepLRR
XP_004245435.1	20aa	81	100	LRR	DeepLRR
XP_004245435.1	20aa	102	121	LRR	DeepLRR
XP_004245435.1	20aa	126	145	LRR	DeepLRR
XP_004245435.1	20aa	152	171	LRR	DeepLRR
XP_004245435.1	20aa	175	194	LRR	DeepLRR
XP_004245435.1	29aa	195	223	LRR	DeepLRR
XP_004245544.1	21aa	76	96	LRR	DeepLRR
XP_004245544.1	20aa	101	120	LRR	DeepLRR
XP_004245544.1	20aa	125	144	LRR	DeepLRR
XP_004245544.1	20aa	149	168	LRR	DeepLRR
XP_004245544.1	22aa	173	194	LRR	DeepLRR
XP_004245544.1	20aa	195	214	LRR	DeepLRR
XP_004245618.1	20aa	41	60	LRR	DeepLRR
XP_004245618.1	26aa	68	93	LRR	DeepLRR
XP_004245618.1	20aa	94	113	LRR	DeepLRR
XP_004245618.1	20aa	118	137	LRR	DeepLRR
XP_004245618.1	20aa	142	161	LRR	DeepLRR
XP_004245618.1	20aa	166	185	LRR	DeepLRR
XP_004245688.1	25aa	70	94	LRR	DeepLRR
XP_004245688.1	20aa	96	115	LRR	DeepLRR
XP_004245688.1	20aa	120	139	LRR	DeepLRR
XP_004245688.1	20aa	144	163	LRR	DeepLRR
XP_004245688.1	20aa	169	188	LRR	DeepLRR
XP_004245688.1	20aa	193	212	LRR	DeepLRR
XP_004245688.1	25aa	215	239	LRR	DeepLRR
XP_004245688.1	20aa	241	260	LRR	DeepLRR
XP_004245688.1	20aa	262	281	LRR	DeepLRR
XP_004245688.1	20aa	289	308	LRR	DeepLRR
XP_004245688.1	20aa	313	332	LRR	DeepLRR
XP_004245688.1	20aa	337	356	LRR	DeepLRR
XP_004245688.1	20aa	361	380	LRR	DeepLRR
XP_004245688.1	20aa	385	404	LRR	DeepLRR
XP_004245688.1	20aa	409	428	LRR	DeepLRR
XP_004245688.1	20aa	433	452	LRR	DeepLRR
XP_004245688.1	20aa	457	476	LRR	DeepLRR
XP_004245688.1	20aa	724	743	LRR	DeepLRR
XP_004245688.1	20aa	750	769	LRR	DeepLRR
XP_004245688.1	28aa	779	806	LRR	DeepLRR
XP_004245714.1	23aa	96	118	LRR	DeepLRR
XP_004245714.1	20aa	120	139	LRR	DeepLRR
XP_004245714.1	20aa	144	163	LRR	DeepLRR
XP_004245714.1	20aa	168	187	LRR	DeepLRR
XP_004245714.1	20aa	192	211	LRR	DeepLRR
XP_004245714.1	20aa	216	235	LRR	DeepLRR
XP_004246027.1	25aa	72	96	LRR	DeepLRR
XP_004246027.1	20aa	98	117	LRR	DeepLRR
XP_004246027.1	20aa	122	141	LRR	DeepLRR
XP_004246027.1	20aa	146	165	LRR	DeepLRR
XP_004246027.1	22aa	170	191	LRR	DeepLRR
XP_004246027.1	20aa	354	373	LRR	DeepLRR
XP_004246027.1	20aa	374	393	LRR	DeepLRR
XP_004246027.1	20aa	517	536	LRR	DeepLRR
XP_004246027.1	20aa	542	561	LRR	DeepLRR
XP_004246027.1	27aa	563	589	LRR	DeepLRR
XP_004246289.1	20aa	92	111	LRR	DeepLRR
XP_004246289.1	20aa	116	135	LRR	DeepLRR
XP_004246289.1	20aa	141	160	LRR	DeepLRR
XP_004246289.1	20aa	165	184	LRR	DeepLRR
XP_004246289.1	20aa	189	208	LRR	DeepLRR
XP_004246289.1	20aa	213	232	LRR	DeepLRR
XP_004246289.1	20aa	237	256	LRR	DeepLRR
XP_004246289.1	20aa	261	280	LRR	DeepLRR
XP_004246289.1	20aa	285	304	LRR	DeepLRR
XP_004246289.1	20aa	309	328	LRR	DeepLRR
XP_004246289.1	23aa	333	355	LRR	DeepLRR
XP_004246289.1	20aa	356	375	LRR	DeepLRR
XP_004246289.1	20aa	384	403	LRR	DeepLRR
XP_004246289.1	20aa	408	427	LRR	DeepLRR
XP_004246289.1	20aa	432	451	LRR	DeepLRR
XP_004246289.1	20aa	456	475	LRR	DeepLRR
XP_004246289.1	20aa	480	499	LRR	DeepLRR
XP_004246289.1	20aa	504	523	LRR	DeepLRR
XP_004246289.1	20aa	525	544	LRR	DeepLRR
XP_004246861.1	20aa	407	426	LRR	DeepLRR
XP_004246861.1	20aa	427	446	LRR	DeepLRR
XP_004246861.1	25aa	452	476	LRR	DeepLRR
XP_004246956.1	20aa	74	93	LRR	DeepLRR
XP_004246956.1	20aa	95	114	LRR	DeepLRR
XP_004246956.1	20aa	119	138	LRR	DeepLRR
XP_004246956.1	20aa	141	160	LRR	DeepLRR
XP_004246956.1	24aa	163	186	LRR	DeepLRR
XP_004246956.1	20aa	187	206	LRR	DeepLRR
XP_004247008.1	20aa	80	99	LRR	DeepLRR
XP_004247008.1	20aa	101	120	LRR	DeepLRR
XP_004247008.1	20aa	125	144	LRR	DeepLRR
XP_004247008.1	20aa	149	168	LRR	DeepLRR
XP_004247008.1	20aa	173	192	LRR	DeepLRR
XP_004247008.1	24aa	196	219	LRR	DeepLRR
XP_004247008.1	20aa	221	240	LRR	DeepLRR
XP_004247008.1	20aa	245	264	LRR	DeepLRR
XP_004247008.1	20aa	269	288	LRR	DeepLRR
XP_004247008.1	20aa	292	311	LRR	DeepLRR
XP_004247008.1	28aa	314	341	LRR	DeepLRR
XP_004247008.1	20aa	345	364	LRR	DeepLRR
XP_004247017.1	20aa	87	106	LRR	DeepLRR
XP_004247017.1	20aa	107	126	LRR	DeepLRR
XP_004247017.1	20aa	131	150	LRR	DeepLRR
XP_004247017.1	20aa	155	174	LRR	DeepLRR
XP_004247017.1	20aa	179	198	LRR	DeepLRR
XP_004247017.1	20aa	203	222	LRR	DeepLRR
XP_004247017.1	20aa	227	246	LRR	DeepLRR
XP_004247017.1	20aa	252	271	LRR	DeepLRR
XP_004247017.1	20aa	275	294	LRR	DeepLRR
XP_004247017.1	20aa	298	317	LRR	DeepLRR
XP_004247017.1	20aa	322	341	LRR	DeepLRR
XP_004247017.1	20aa	351	370	LRR	DeepLRR
XP_004247017.1	25aa	371	395	LRR	DeepLRR
XP_004247017.1	28aa	404	431	LRR	DeepLRR
XP_004247046.1	20aa	98	117	LRR	DeepLRR
XP_004247046.1	20aa	124	143	LRR	DeepLRR
XP_004247046.1	29aa	146	174	LRR	DeepLRR
XP_004247046.1	20aa	175	194	LRR	DeepLRR
XP_004247046.1	20aa	198	217	LRR	DeepLRR
XP_004247046.1	20aa	221	240	LRR	DeepLRR
XP_004247046.1	21aa	246	266	LRR	DeepLRR
XP_004247046.1	20aa	269	288	LRR	DeepLRR
XP_004247046.1	29aa	291	319	LRR	DeepLRR
XP_004247046.1	20aa	400	419	LRR	DeepLRR
XP_004247046.1	20aa	424	443	LRR	DeepLRR
XP_004247046.1	20aa	444	463	LRR	DeepLRR
XP_004247083.1	25aa	337	361	LRR	DeepLRR
XP_004247083.1	25aa	364	388	LRR	DeepLRR
XP_004247083.1	21aa	391	411	LRR	DeepLRR
XP_004247083.1	25aa	413	437	LRR	DeepLRR
XP_004247083.1	20aa	438	457	LRR	DeepLRR
XP_004247083.1	20aa	461	480	LRR	DeepLRR
XP_004247083.1	20aa	485	504	LRR	DeepLRR
XP_004247083.1	20aa	508	527	LRR	DeepLRR
XP_004247302.2	20aa	74	93	LRR	DeepLRR
XP_004247302.2	20aa	98	117	LRR	DeepLRR
XP_004247302.2	23aa	122	144	LRR	DeepLRR
XP_004247302.2	20aa	146	165	LRR	DeepLRR
XP_004247302.2	20aa	170	189	LRR	DeepLRR
XP_004247302.2	21aa	194	214	LRR	DeepLRR
XP_004247302.2	23aa	219	241	LRR	DeepLRR
XP_004247302.2	20aa	243	262	LRR	DeepLRR
XP_004247302.2	20aa	267	286	LRR	DeepLRR
XP_004247302.2	21aa	291	311	LRR	DeepLRR
XP_004247302.2	21aa	315	335	LRR	DeepLRR
XP_004247302.2	20aa	339	358	LRR	DeepLRR
XP_004247302.2	20aa	362	381	LRR	DeepLRR
XP_004247302.2	25aa	385	409	LRR	DeepLRR
XP_004247302.2	20aa	411	430	LRR	DeepLRR
XP_004247302.2	20aa	435	454	LRR	DeepLRR
XP_004247302.2	23aa	459	481	LRR	DeepLRR
XP_004247302.2	20aa	483	502	LRR	DeepLRR
XP_004247302.2	20aa	507	526	LRR	DeepLRR
XP_004247302.2	20aa	531	550	LRR	DeepLRR
XP_004247302.2	20aa	555	574	LRR	DeepLRR
XP_004247302.2	20aa	579	598	LRR	DeepLRR
XP_004247302.2	25aa	603	627	LRR	DeepLRR
XP_004247302.2	20aa	628	647	LRR	DeepLRR
XP_004247302.2	23aa	651	673	LRR	DeepLRR
XP_004247501.1	27aa	70	96	LRR	DeepLRR
XP_004247501.1	20aa	97	116	LRR	DeepLRR
XP_004247501.1	20aa	120	139	LRR	DeepLRR
XP_004247501.1	20aa	144	163	LRR	DeepLRR
XP_004247501.1	21aa	169	189	LRR	DeepLRR
XP_004247501.1	20aa	193	212	LRR	DeepLRR
XP_004247501.1	20aa	217	236	LRR	DeepLRR
XP_004247501.1	20aa	242	261	LRR	DeepLRR
XP_004247501.1	20aa	266	285	LRR	DeepLRR
XP_004247501.1	20aa	290	309	LRR	DeepLRR
XP_004247501.1	20aa	314	333	LRR	DeepLRR
XP_004247501.1	20aa	338	357	LRR	DeepLRR
XP_004247501.1	20aa	362	381	LRR	DeepLRR
XP_004247501.1	20aa	387	406	LRR	DeepLRR
XP_004247501.1	20aa	411	430	LRR	DeepLRR
XP_004247501.1	20aa	435	454	LRR	DeepLRR
XP_004247501.1	20aa	459	478	LRR	DeepLRR
XP_004247501.1	20aa	483	502	LRR	DeepLRR
XP_004247501.1	27aa	505	531	LRR	DeepLRR
XP_004247501.1	20aa	532	551	LRR	DeepLRR
XP_004247501.1	20aa	555	574	LRR	DeepLRR
XP_004247501.1	21aa	579	599	LRR	DeepLRR
XP_004247501.1	21aa	603	623	LRR	DeepLRR
XP_004247501.1	20aa	627	646	LRR	DeepLRR
XP_004247501.1	20aa	651	670	LRR	DeepLRR
XP_004247501.1	23aa	675	697	LRR	DeepLRR
XP_004247501.1	20aa	699	718	LRR	DeepLRR
XP_004247501.1	20aa	723	742	LRR	DeepLRR
XP_004247501.1	20aa	748	767	LRR	DeepLRR
XP_004247501.1	20aa	772	791	LRR	DeepLRR
XP_004247501.1	21aa	795	815	LRR	DeepLRR
XP_004247501.1	20aa	825	844	LRR	DeepLRR
XP_004247815.1	20aa	84	103	LRR	DeepLRR
XP_004247815.1	20aa	105	124	LRR	DeepLRR
XP_004247815.1	20aa	129	148	LRR	DeepLRR
XP_004247815.1	20aa	151	170	LRR	DeepLRR
XP_004247815.1	23aa	177	199	LRR	DeepLRR
XP_004247815.1	20aa	201	220	LRR	DeepLRR
XP_004247815.1	20aa	225	244	LRR	DeepLRR
XP_004247815.1	23aa	249	271	LRR	DeepLRR
XP_004247815.1	20aa	273	292	LRR	DeepLRR
XP_004247815.1	20aa	297	316	LRR	DeepLRR
XP_004247815.1	21aa	321	341	LRR	DeepLRR
XP_004247815.1	20aa	345	364	LRR	DeepLRR
XP_004247815.1	20aa	369	388	LRR	DeepLRR
XP_004247815.1	20aa	393	412	LRR	DeepLRR
XP_004247815.1	21aa	417	437	LRR	DeepLRR
XP_004247815.1	24aa	440	463	LRR	DeepLRR
XP_004247815.1	20aa	465	484	LRR	DeepLRR
XP_004247815.1	20aa	489	508	LRR	DeepLRR
XP_004247815.1	22aa	513	534	LRR	DeepLRR
XP_004247815.1	20aa	536	555	LRR	DeepLRR
XP_004247815.1	20aa	560	579	LRR	DeepLRR
XP_004247815.1	20aa	584	603	LRR	DeepLRR
XP_004247815.1	23aa	608	630	LRR	DeepLRR
XP_004247815.1	20aa	632	651	LRR	DeepLRR
XP_004247815.1	20aa	657	676	LRR	DeepLRR
XP_004247815.1	21aa	681	701	LRR	DeepLRR
XP_004247890.2	20aa	65	84	LRR	DeepLRR
XP_004247890.2	20aa	89	108	LRR	DeepLRR
XP_004247890.2	20aa	112	131	LRR	DeepLRR
XP_004247890.2	20aa	136	155	LRR	DeepLRR
XP_004247890.2	21aa	162	182	LRR	DeepLRR
XP_004247890.2	20aa	186	205	LRR	DeepLRR
XP_004247890.2	25aa	207	231	LRR	DeepLRR
XP_004247890.2	20aa	234	253	LRR	DeepLRR
XP_004247890.2	24aa	256	279	LRR	DeepLRR
XP_004247890.2	20aa	281	300	LRR	DeepLRR
XP_004247993.1	20aa	51	70	LRR	DeepLRR
XP_004247993.1	20aa	78	97	LRR	DeepLRR
XP_004247993.1	20aa	99	118	LRR	DeepLRR
XP_004247993.1	20aa	123	142	LRR	DeepLRR
XP_004247993.1	21aa	147	167	LRR	DeepLRR
XP_004247993.1	20aa	173	192	LRR	DeepLRR
XP_004247993.1	20aa	197	216	LRR	DeepLRR
XP_004247993.1	20aa	223	242	LRR	DeepLRR
XP_004247993.1	20aa	247	266	LRR	DeepLRR
XP_004247993.1	20aa	271	290	LRR	DeepLRR
XP_004247993.1	20aa	295	314	LRR	DeepLRR
XP_004247993.1	20aa	319	338	LRR	DeepLRR
XP_004247993.1	20aa	343	362	LRR	DeepLRR
XP_004247993.1	20aa	367	386	LRR	DeepLRR
XP_004247993.1	20aa	390	409	LRR	DeepLRR
XP_004247993.1	20aa	415	434	LRR	DeepLRR
XP_004247993.1	20aa	439	458	LRR	DeepLRR
XP_004247993.1	20aa	463	482	LRR	DeepLRR
XP_004247993.1	20aa	487	506	LRR	DeepLRR
XP_004247993.1	20aa	511	530	LRR	DeepLRR
XP_004247993.1	20aa	535	554	LRR	DeepLRR
XP_004247993.1	22aa	559	580	LRR	DeepLRR
XP_004249029.1	20aa	83	102	LRR	DeepLRR
XP_004249029.1	21aa	105	125	LRR	DeepLRR
XP_004249029.1	21aa	129	149	LRR	DeepLRR
XP_004249029.1	20aa	153	172	LRR	DeepLRR
XP_004249029.1	20aa	177	196	LRR	DeepLRR
XP_004249029.1	24aa	200	223	LRR	DeepLRR
XP_004249029.1	20aa	225	244	LRR	DeepLRR
XP_004249029.1	20aa	249	268	LRR	DeepLRR
XP_004249029.1	20aa	273	292	LRR	DeepLRR
XP_004249029.1	20aa	295	314	LRR	DeepLRR
XP_004249029.1	20aa	318	337	LRR	DeepLRR
XP_004249029.1	20aa	347	366	LRR	DeepLRR
XP_004249029.1	20aa	369	388	LRR	DeepLRR
XP_004249202.1	25aa	64	88	LRR	DeepLRR
XP_004249202.1	20aa	89	108	LRR	DeepLRR
XP_004249202.1	20aa	113	132	LRR	DeepLRR
XP_004249202.1	20aa	137	156	LRR	DeepLRR
XP_004249202.1	23aa	161	183	LRR	DeepLRR
XP_004249202.1	20aa	185	204	LRR	DeepLRR
XP_004249202.1	20aa	209	228	LRR	DeepLRR
XP_004249202.1	20aa	233	252	LRR	DeepLRR
XP_004249202.1	21aa	257	277	LRR	DeepLRR
XP_004249202.1	20aa	281	300	LRR	DeepLRR
XP_004249202.1	20aa	305	324	LRR	DeepLRR
XP_004249202.1	20aa	329	348	LRR	DeepLRR
XP_004249202.1	20aa	353	372	LRR	DeepLRR
XP_004249202.1	20aa	377	396	LRR	DeepLRR
XP_004249202.1	24aa	400	423	LRR	DeepLRR
XP_004249202.1	20aa	426	445	LRR	DeepLRR
XP_004249202.1	20aa	450	469	LRR	DeepLRR
XP_004249202.1	20aa	473	492	LRR	DeepLRR
XP_004249202.1	28aa	497	524	LRR	DeepLRR
XP_004249365.1	20aa	14	33	LRR	DeepLRR
XP_004249365.1	20aa	39	58	LRR	DeepLRR
XP_004249365.1	20aa	62	81	LRR	DeepLRR
XP_004249365.1	20aa	106	125	LRR	DeepLRR
XP_004249365.1	20aa	127	146	LRR	DeepLRR
XP_004249365.1	20aa	151	170	LRR	DeepLRR
XP_004249365.1	20aa	175	194	LRR	DeepLRR
XP_004249365.1	20aa	199	218	LRR	DeepLRR
XP_004249365.1	20aa	222	241	LRR	DeepLRR
XP_004249365.1	20aa	243	262	LRR	DeepLRR
XP_004249365.1	20aa	267	286	LRR	DeepLRR
XP_004249365.1	20aa	291	310	LRR	DeepLRR
XP_004249365.1	20aa	315	334	LRR	DeepLRR
XP_004249405.1	20aa	99	118	LRR	DeepLRR
XP_004249405.1	26aa	120	145	LRR	DeepLRR
XP_004249405.1	20aa	146	165	LRR	DeepLRR
XP_004249405.1	20aa	174	193	LRR	DeepLRR
XP_004249405.1	20aa	198	217	LRR	DeepLRR
XP_004249405.1	20aa	221	240	LRR	DeepLRR
XP_004249405.1	20aa	247	266	LRR	DeepLRR
XP_004249405.1	20aa	271	290	LRR	DeepLRR
XP_004249405.1	20aa	294	313	LRR	DeepLRR
XP_004249405.1	20aa	374	393	LRR	DeepLRR
XP_004249405.1	20aa	398	417	LRR	DeepLRR
XP_004249405.1	20aa	422	441	LRR	DeepLRR
XP_004249557.1	20aa	90	109	LRR	DeepLRR
XP_004249557.1	20aa	115	134	LRR	DeepLRR
XP_004249557.1	20aa	139	158	LRR	DeepLRR
XP_004249557.1	20aa	163	182	LRR	DeepLRR
XP_004249557.1	20aa	193	212	LRR	DeepLRR
